,segment_crop_sales___output___ethiopia_2015,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
242,2,143.48680168397982,11.238573235699999,38.311340877,0.0,38548.23,113.0,2.0,7.0,2.0,1.0
243,2,272.62492319956164,11.238573235699999,38.311340877,0.0,24426.38,80.0,2.0,7.0,0.0,1.0
244,2,695.9109881673021,11.238573235699999,38.311340877,0.0,19922.310000000005,0.0,2.0,7.0,1.0,0.0
245,2,978.5799874847424,11.238573235699999,38.311340877,0.0,40904.0,50.0,2.0,8.0,1.0,1.0
246,2,837.0063431565487,11.238573235699999,38.311340877,0.0,12763.31,19.0,2.0,4.0,2.0,1.0
247,0,193.70718227337275,11.6890721348,37.6074550557,0.0,847.19,26.0,0.0,2.0,0.0,1.0
248,0,2080.5586244177075,11.6890721348,37.6074550557,0.0,19100.68,200.0,2.0,5.0,2.0,1.0
249,0,1506.611417681788,11.6890721348,37.6074550557,0.0,22504.74,200.0,1.0,7.0,2.0,1.0
250,0,502.20380589392937,11.6890721348,37.6074550557,0.0,1074.52,0.0,0.0,2.0,0.0,0.0
251,0,1514.2640471049335,11.6890721348,37.6074550557,0.0,9324.43,150.0,1.0,6.0,1.0,1.0
252,0,1477.9140573449924,11.6890721348,37.6074550557,0.0,11911.26,275.0,1.0,3.0,1.0,1.0
253,0,3038.0938809887994,11.6890721348,37.6074550557,0.0,24000.39,325.0,1.0,4.0,1.0,1.0
254,0,717.4340084198991,11.6890721348,37.6074550557,0.0,1911.94,26.0,0.0,3.0,0.0,1.0
255,0,1982.987599272601,11.6890721348,37.6074550557,0.0,13429.180000000002,225.0,3.0,3.0,1.0,1.0
256,3,1769.6705541024176,11.6890721348,37.6074550557,0.0,15107.23,210.0,1.0,7.0,0.0,1.0
257,2,4057.3284622840033,11.6890721348,37.6074550557,0.0,19231.259999999995,200.0,1.0,7.0,1.0,1.0
258,0,50.22038058939294,12.2543903131,38.6525748751,0.0,29222.55,0.0,2.0,8.0,2.0,0.0
259,0,47.82893389465994,12.2543903131,38.6525748751,0.0,33317.27,50.0,1.0,7.0,1.0,1.0
260,1,239.14466947329967,11.991048262,39.3570736517,0.0,17099.89,50.0,1.0,5.0,2.0,1.0
261,1,16.74012686313098,11.991048262,39.3570736517,0.0,1356.84,0.0,0.0,5.0,1.0,0.0
262,1,1453.9995903976621,11.991048262,39.3570736517,0.0,7057.15,25.0,0.0,4.0,2.0,1.0
263,1,167.40126863130982,11.991048262,39.3570736517,0.0,7526.44,50.0,1.0,9.0,1.0,1.0
264,2,2702.334765048287,11.991048262,39.3570736517,0.0,13886.990000000002,50.0,2.0,5.0,1.0,1.0
265,0,1721.8416202077578,11.991048262,39.3570736517,0.0,5108.66,0.0,1.0,5.0,2.0,0.0
266,3,478.28933894659934,11.991048262,39.3570736517,0.0,9093.27,50.0,2.0,7.0,1.0,1.0
267,0,406.54593810460955,11.991048262,39.3570736517,0.0,8902.29,50.0,1.0,8.0,1.0,1.0
268,2,1632.8798031636904,11.991048262,39.3570736517,21.0,11542.419999999995,50.0,2.0,4.0,2.0,1.0
269,2,220.01309591543568,11.991048262,39.3570736517,0.0,3289.74,15.0,0.0,4.0,1.0,1.0
270,0,191.31573557863976,11.8139982171,39.1404087668,0.0,26771.38,0.0,0.0,2.0,1.0,0.0
271,2,172.18416202077574,11.8139982171,39.1404087668,2.0,12230.04,25.0,0.0,5.0,1.0,1.0
272,0,71.74340084198991,11.8139982171,39.1404087668,0.0,14530.839999999998,0.0,25.0,4.0,1.0,1.0
273,1,385.0229178520125,11.6549185473,39.0357534985,0.0,20092.67,100.0,0.0,3.0,1.0,1.0
274,0,215.23020252596973,11.6549185473,39.0357534985,0.0,18314.6,100.0,0.0,3.0,1.0,1.0
275,0,454.37487199926943,11.6549185473,39.0357534985,0.0,7629.1,50.0,0.0,4.0,1.0,1.0
276,2,782.00306917769,11.6549185473,39.0357534985,0.0,4291.25,50.0,0.0,4.0,1.0,1.0
277,2,430.46040505193946,11.6549185473,39.0357534985,0.0,16705.65,100.0,0.0,6.0,1.0,1.0
278,0,5524.241864833222,11.9048460332,39.4494717129,24.0,7114.66,150.0,2.0,7.0,2.0,1.0
279,2,660.0392877463072,11.9048460332,39.4494717129,0.0,3138.089999999999,50.0,1.0,3.0,2.0,1.0
280,0,669.6050745252393,11.9048460332,39.4494717129,8.0,7840.560000000001,150.0,2.0,4.0,2.0,1.0
281,2,944.621444419534,11.9048460332,39.4494717129,0.0,5289.32,100.0,1.0,4.0,1.0,1.0
282,0,191.31573557863976,11.9048460332,39.4494717129,0.0,3002.16,50.0,1.0,4.0,0.0,1.0
283,2,1760.104767323486,11.9048460332,39.4494717129,0.0,6919.680000000001,100.0,1.0,4.0,1.0,1.0
284,1,892.0096171354079,11.9048460332,39.4494717129,10.0,6741.5,100.0,2.0,4.0,2.0,1.0
285,1,346.75977073628457,11.669206425899999,39.6566031821,6.0,18225.8,27.0,2.0,4.0,1.0,1.0
286,0,631.3419274095113,11.669206425899999,39.6566031821,0.0,16883.4,16.0,2.0,4.0,1.0,1.0
287,2,315.67096370475565,11.669206425899999,39.6566031821,2.0,17437.0,23.0,2.0,4.0,0.0,1.0
288,2,295.1045221300518,11.669206425899999,39.6566031821,0.0,7311.5999999999985,9.0,0.0,6.0,0.0,1.0
289,2,181.74994879970777,11.669206425899999,39.6566031821,4.0,12588.4,0.0,1.0,3.0,1.0,0.0
290,0,495.02946580973037,11.669206425899999,39.6566031821,4.0,9407.83,9.0,1.0,5.0,0.0,1.0
291,2,239.14466947329967,11.669206425899999,39.6566031821,0.0,24322.2,0.0,2.0,7.0,2.0,1.0
292,2,210.4473091365037,11.669206425899999,39.6566031821,18.0,22456.5,47.0,2.0,6.0,1.0,1.0
293,2,143.48680168397982,11.669206425899999,39.6566031821,0.0,1394.6999999999996,0.0,0.0,2.0,0.0,0.0
294,1,442.4176385256045,11.9625257933,39.098154379,0.0,19248.7,2426.0,2.0,6.0,2.0,1.0
295,1,119.57233473664984,11.9625257933,39.098154379,0.0,28757.400000000005,1860.0,1.0,5.0,2.0,1.0
296,0,358.71700420994955,11.356367437100001,39.4349241782,0.0,11566.45,50.0,1.0,2.0,1.0,1.0
297,0,664.3438917968265,11.356367437100001,39.4349241782,0.0,21785.69,18.0,1.0,5.0,2.0,1.0
298,3,48.78551257255314,11.356367437100001,39.4349241782,0.0,2572.13,0.0,0.0,1.0,0.0,0.0
299,0,172.18416202077574,11.356367437100001,39.4349241782,0.0,16308.76,50.0,2.0,5.0,1.0,1.0
300,0,671.5182318810256,11.356367437100001,39.4349241782,0.0,15642.909999999998,54.0,2.0,4.0,1.0,1.0
301,0,208.05586244177076,11.356367437100001,39.4349241782,1.0,12319.27,10.0,0.0,1.0,1.0,1.0
302,0,171.22758334288258,11.356367437100001,39.4349241782,0.0,5691.920000000001,12.0,0.0,2.0,0.0,1.0
303,0,1130.675997269761,11.356367437100001,39.4349241782,4.0,18723.34,0.0,1.0,4.0,0.0,1.0
304,2,232.92690806699392,11.356367437100001,39.4349241782,0.0,13553.15,0.0,1.0,4.0,1.0,0.0
305,2,373.0656843783475,11.356367437100001,39.4349241782,0.0,13900.96,14.0,0.0,5.0,1.0,1.0
306,2,504.59525258866233,11.415960025799999,39.8485705676,0.0,5029.339999999998,0.0,1.0,4.0,2.0,1.0
307,2,1434.8680168397982,11.415960025799999,39.8485705676,0.0,5888.73,0.0,2.0,3.0,1.0,1.0
308,2,1004.4076117878587,11.415960025799999,39.8485705676,0.0,3808.550000000001,13.0,2.0,8.0,1.0,1.0
309,2,956.5786778931987,11.415960025799999,39.8485705676,0.0,12517.690000000002,20.0,2.0,6.0,11.0,1.0
310,2,846.5721299354808,11.415960025799999,39.8485705676,0.0,7110.669999999999,0.0,1.0,3.0,1.0,0.0
311,2,860.9208101038789,11.415960025799999,39.8485705676,0.0,9974.33,75.0,2.0,7.0,1.0,1.0
312,2,961.8398606216111,11.0874300942,39.7843913054,0.0,19154.719999999994,50.0,2.0,6.0,1.0,1.0
313,0,315.67096370475565,11.0874300942,39.7843913054,0.0,7879.800000000001,25.0,2.0,6.0,1.0,1.0
314,3,19.131573557863977,11.0874300942,39.7843913054,0.0,16774.45,50.0,2.0,6.0,2.0,1.0
315,3,31.56709637047556,11.0874300942,39.7843913054,0.0,7304.6500000000015,50.0,1.0,7.0,1.0,0.0
316,0,416.1117248835415,10.568562651599999,39.2356643786,0.0,6173.550000000001,0.0,0.0,1.0,0.0,0.0
317,0,281.23413130060044,10.568562651599999,39.2356643786,0.0,16571.039999999994,0.0,2.0,7.0,1.0,0.0
318,3,1422.4324940271865,10.568562651599999,39.2356643786,0.0,19443.91,0.0,2.0,4.0,2.0,0.0
319,3,425.67751166247336,10.568562651599999,39.2356643786,0.0,16009.6,0.0,2.0,5.0,2.0,0.0
320,3,679.6491506431178,10.568562651599999,39.2356643786,0.0,9792.76,0.0,1.0,2.0,1.0,0.0
321,0,475.41960291291986,10.579218838500001,38.6062533111,0.0,19424.9,50.0,2.0,5.0,1.0,1.0
322,3,1243.5522812611584,10.579218838500001,38.6062533111,0.0,8618.800000000001,53.0,0.0,4.0,1.0,1.0
323,3,93.26642109458687,10.579218838500001,38.6062533111,0.0,15262.5,0.0,0.0,5.0,1.0,0.0
324,3,53.56840596201913,10.579218838500001,38.6062533111,0.0,12830.2,25.0,0.0,3.0,1.0,1.0
325,0,87.04865968828109,10.579218838500001,38.6062533111,0.0,1126.15,0.0,0.0,2.0,0.0,0.0
326,2,149.226273751339,10.579218838500001,38.6062533111,0.0,6128.25,50.0,2.0,4.0,1.0,1.0
327,0,87.04865968828109,10.579218838500001,38.6062533111,0.0,9997.65,50.0,1.0,4.0,1.0,1.0
328,3,1717.058726818292,10.1771510236,38.9727796823,10.0,35112.7,0.0,2.0,2.0,1.0,0.0
329,0,573.9472067359193,10.1771510236,38.9727796823,0.0,18130.5,0.0,0.0,5.0,1.0,0.0
330,1,1147.8944134718386,10.1771510236,38.9727796823,100.0,70355.0,150.0,2.0,6.0,1.0,1.0
331,3,373.0656843783475,10.1771510236,38.9727796823,0.0,19504.5,0.0,2.0,9.0,1.0,0.0
332,1,3730.656843783475,10.1771510236,38.9727796823,10.0,32059.000000000004,100.0,2.0,7.0,1.0,1.0
333,2,2188.1737256806923,10.1771510236,38.9727796823,52.0,40312.4,0.0,2.0,6.0,1.0,1.0
334,1,1013.9733985667908,10.1771510236,38.9727796823,15.0,32328.9,100.0,2.0,5.0,1.0,1.0
335,1,406.54593810460955,10.1771510236,38.9727796823,0.0,8215.199999999999,0.0,2.0,7.0,1.0,0.0
336,3,110.00654795771786,10.1771510236,38.9727796823,0.0,3821.7,0.0,0.0,3.0,0.0,0.0
337,3,463.9406587782014,10.1771510236,38.9727796823,2.0,7356.4,0.0,0.0,1.0,1.0,0.0
338,0,789.177409261889,10.1771510236,38.9727796823,0.0,12574.9,0.0,0.0,6.0,1.0,0.0
339,2,956.5786778931987,10.0245110384,39.2131652933,0.0,11978.8,50.0,2.0,3.0,1.0,0.0
340,2,1123.979946524509,10.0245110384,39.2131652933,0.0,13777.35,50.0,2.0,6.0,1.0,0.0
341,0,124.35522812611583,10.0245110384,39.2131652933,0.0,10089.63,50.0,1.0,2.0,0.0,0.0
342,3,1387.0390829451385,10.0245110384,39.2131652933,0.0,6865.07,50.0,1.0,5.0,1.0,0.0
343,2,960.4049926047716,10.0245110384,39.2131652933,0.0,5751.58,50.0,1.0,5.0,1.0,0.0
344,2,813.0918762092191,10.0245110384,39.2131652933,0.0,1954.73,0.0,1.0,3.0,1.0,0.0
345,1,621.7761406305792,10.5281537836,39.8131068222,0.0,9641.85,0.0,1.0,3.0,1.0,0.0
346,3,463.9406587782014,10.5281537836,39.8131068222,0.0,14370.8,0.0,2.0,6.0,1.0,0.0
347,0,2826.6899931744024,10.5281537836,39.8131068222,0.0,107338.0,0.0,3.0,6.0,1.0,0.0
348,0,2080.5586244177075,10.5281537836,39.8131068222,0.0,14891.85,0.0,2.0,5.0,1.0,0.0
349,3,789.177409261889,10.5281537836,39.8131068222,0.0,10979.3,0.0,2.0,3.0,1.0,0.0
350,0,1702.7100466498935,10.5281537836,39.8131068222,0.0,17544.699999999993,0.0,3.0,4.0,1.0,0.0
351,2,1229.2036010927604,10.5281537836,39.8131068222,0.0,20185.3,0.0,2.0,6.0,1.0,0.0
352,2,850.8767339860002,9.89048905403,39.4845296,2.0,17124.35,325.0,2.0,3.0,1.0,1.0
353,2,398.89330868146385,9.89048905403,39.4845296,2.0,26745.000000000004,350.0,2.0,5.0,1.0,1.0
354,0,2177.1730708849204,9.89048905403,39.4845296,2.0,36376.0,500.0,1.0,4.0,2.0,1.0
355,2,920.7069774722037,9.89048905403,39.4845296,0.0,31593.3,575.0,2.0,7.0,1.0,1.0
356,2,621.7761406305792,9.89048905403,39.4845296,6.0,13262.499999999998,75.0,2.0,6.0,2.0,1.0
357,1,322.8453037889546,9.89048905403,39.4845296,0.0,9519.8,225.0,2.0,4.0,1.0,1.0
358,0,860.9208101038789,9.55408199803,39.5793387065,0.0,42090.55000000002,150.0,2.0,4.0,1.0,1.0
359,2,1100.0654795771786,9.55408199803,39.5793387065,0.0,58318.94999999999,400.0,4.0,6.0,2.0,1.0
360,2,358.71700420994955,9.55408199803,39.5793387065,0.0,75262.7,300.0,3.0,10.0,2.0,1.0
361,3,1123.979946524509,9.55408199803,39.5793387065,2.0,50151.6,150.0,2.0,5.0,2.0,1.0
362,2,765.262942314559,9.55408199803,39.5793387065,0.0,28119.35,150.0,2.0,6.0,2.0,1.0
363,3,272.62492319956164,9.55408199803,39.5793387065,0.0,45241.65000000001,100.0,2.0,7.0,2.0,1.0
364,3,1222.0292610085617,9.55408199803,39.5793387065,6.0,30729.410000000003,200.0,2.0,4.0,1.0,1.0
365,3,358.71700420994955,9.55408199803,39.5793387065,0.0,39084.1,150.0,2.0,6.0,2.0,1.0
366,0,215.23020252596973,9.61257094668,39.7830434463,0.0,6275.549999999998,25.0,0.0,3.0,0.0,1.0
367,0,621.7761406305792,9.61257094668,39.7830434463,0.0,15751.449999999995,75.0,2.0,5.0,2.0,1.0
368,3,631.3419274095113,9.61257094668,39.7830434463,0.0,12393.3,75.0,2.0,6.0,2.0,1.0
369,3,860.9208101038789,9.61257094668,39.7830434463,2.0,9479.249999999998,100.0,0.0,5.0,1.0,1.0
370,2,2893.6505006269263,9.61257094668,39.7830434463,0.0,5301.6,50.0,1.0,2.0,1.0,1.0
371,3,1415.7364432819345,9.61257094668,39.7830434463,0.0,7424.9000000000015,50.0,1.0,5.0,2.0,1.0
372,2,908.7497439985389,9.61257094668,39.7830434463,0.0,13803.45,100.0,1.0,4.0,1.0,1.0
373,2,310.8880703152896,10.1255685035,39.317306328200004,0.0,8937.800000000001,25.0,0.0,2.0,1.0,1.0
374,2,621.7761406305792,10.1255685035,39.317306328200004,0.0,27652.61,100.0,3.0,8.0,2.0,1.0
375,2,884.8352770512088,10.1255685035,39.317306328200004,0.0,28255.36,100.0,2.0,8.0,2.0,1.0
376,1,239.14466947329967,10.1255685035,39.317306328200004,0.0,6819.799999999998,0.0,0.0,3.0,0.0,0.0
377,0,784.394515872423,10.1255685035,39.317306328200004,0.0,17155.660000000003,19.0,1.0,2.0,2.0,1.0
378,1,181.74994879970777,10.1255685035,39.317306328200004,0.0,37091.609999999986,50.0,2.0,7.0,1.0,1.0
379,3,1219.6378143138284,10.907045981800001,38.0365174999,1.0,26905.430000000004,706.0,3.0,5.0,2.0,1.0
380,3,181.74994879970777,10.907045981800001,38.0365174999,0.0,9637.02,259.0,1.0,3.0,2.0,0.5
381,1,76.5262942314559,10.907045981800001,38.0365174999,0.0,19635.19,500.0,2.0,6.0,2.0,1.0
382,0,2439.2756286276567,10.907045981800001,38.0365174999,0.0,7528.22,194.0,1.0,4.0,1.0,1.0
383,0,1147.8944134718386,10.907045981800001,38.0365174999,0.0,21222.69,417.0,2.0,6.0,1.0,1.0
384,0,1941.8547161231934,10.907045981800001,38.0365174999,0.0,14262.170000000002,281.0,1.0,6.0,1.0,1.0
385,0,1717.0587268182917,10.907045981800001,38.0365174999,4.0,28277.86,571.0,2.0,6.0,1.0,1.0
386,0,669.6050745252393,10.907045981800001,38.0365174999,0.0,19917.21,412.0,3.0,5.0,1.0,1.0
387,0,573.9472067359193,10.907045981800001,38.0365174999,0.0,9918.06,257.0,2.0,5.0,2.0,1.0
388,0,227.66572533858132,10.9551945389,38.2846965084,0.0,8598.939999999999,8.0,1.0,3.0,1.0,1.0
389,0,444.8090852203375,10.9551945389,38.2846965084,7.0,22267.47,0.0,2.0,5.0,0.0,0.0
390,0,24.39275628627657,10.9551945389,38.2846965084,0.0,3771.23,25.0,1.0,3.0,1.0,1.0
391,0,96.61444646721307,10.9551945389,38.2846965084,0.0,9355.41,0.0,2.0,7.0,1.0,1.0
392,0,110.00654795771786,10.4180717415,38.169712129699995,0.0,12445.62,200.0,1.0,5.0,1.0,1.0
393,0,731.7826885882971,10.4180717415,38.169712129699995,0.0,36634.5,350.0,2.0,6.0,2.0,1.0
394,0,1176.5917738086346,10.4180717415,38.169712129699995,0.0,16704.8,225.0,2.0,5.0,2.0,1.0
395,0,658.1261303905208,10.4180717415,38.169712129699995,0.0,15834.11,208.0,2.0,5.0,2.0,1.0
396,0,750.914262146161,10.4180717415,38.169712129699995,0.0,30596.800000000007,300.0,2.0,5.0,2.0,1.0
397,0,6.217761406305794,10.4180717415,38.169712129699995,0.0,953.25,0.0,0.0,3.0,1.0,0.0
398,0,1674.0126863130981,10.4180717415,38.169712129699995,0.0,13595.8,165.0,1.0,6.0,2.0,1.0
399,0,1147.8944134718386,10.4216173585,37.5765488785,0.0,25804.700000000004,212.0,3.0,5.4879154078549846,2.0,1.0
400,0,309.9314916373964,10.4216173585,37.5765488785,0.0,8060.550000000001,125.0,2.0,2.0,0.0,1.0
401,0,368.2827909888815,10.4216173585,37.5765488785,0.0,20899.5,150.0,2.0,3.0,1.0,1.0
402,1,1101.5003475940184,10.4216173585,37.5765488785,0.0,25685.9,250.0,2.0,5.0,2.0,1.0
403,0,2439.2756286276567,9.99190626942,37.6925527139,0.0,38927.55,224.0,3.0,6.0,4.0,1.0
404,1,2582.7624303116368,9.99190626942,37.6925527139,0.0,30947.2,101.0,2.0,4.0,2.0,1.0
405,0,2487.104562522317,9.99190626942,37.6925527139,0.0,13343.0,60.0,1.0,5.0,1.0,1.0
406,1,956.5786778931987,9.99190626942,37.6925527139,0.0,11287.9,0.0,2.0,1.0,2.0,1.0
407,1,95.65786778931988,9.99190626942,37.6925527139,0.0,1229.4,0.0,2.0,4.0,1.0,1.0
408,1,1339.2101490504785,9.99190626942,37.6925527139,3.0,18985.910000000003,117.0,2.0,4.0,2.0,1.0
409,0,2869.7360336795964,9.99190626942,37.6925527139,0.0,25373.0,275.0,2.0,7.0,2.0,1.0
410,1,3587.1700420994953,9.99190626942,37.6925527139,0.0,25349.1,225.0,2.0,6.0,2.0,1.0
411,2,669.6050745252393,10.5794319268,37.798498412,0.0,22637.49,100.0,2.0,4.0,2.0,1.0
412,0,669.6050745252393,10.5794319268,37.798498412,0.0,14935.81,0.0,2.0,5.0,2.0,1.0
413,1,200.88152235757173,11.6514708203,37.1032812474,0.0,9528.4,250.0,1.0,3.0,1.0,0.5
414,1,263.05913642062967,11.6514708203,37.1032812474,0.0,9548.4,200.0,1.0,4.0,1.0,1.0
415,0,478.28933894659934,11.6514708203,37.1032812474,0.0,12006.9,350.0,2.0,5.0,0.0,1.0
416,0,444.8090852203375,11.6514708203,37.1032812474,0.0,7898.6500000000015,204.0,1.0,4.0,1.0,0.5
417,2,1171.8088804191686,11.6514708203,37.1032812474,0.0,16706.0,314.0,2.0,5.0,1.0,1.0
418,1,191.31573557863976,11.6514708203,37.1032812474,0.0,924.7,25.0,1.0,4.0,0.0,1.0
419,1,4615.492120834683,11.6514708203,37.1032812474,0.0,11789.35,275.0,2.0,5.0,1.0,1.0
420,1,1004.4076117878587,11.6514708203,37.1032812474,0.0,2941.7,100.0,0.0,2.0,1.0,1.0
421,1,463.9406587782014,11.6514708203,37.1032812474,0.0,8773.2,150.0,1.0,4.0,1.0,1.0
422,0,502.20380589392937,11.6514708203,37.1032812474,0.0,3381.7,50.0,0.0,2.0,0.0,1.0
423,1,679.1708613041711,11.3744751246,37.4523245003,0.0,18491.58,325.0,3.0,3.0,1.0,1.0
424,0,404.15449140987647,11.3744751246,37.4523245003,0.0,9040.380000000003,189.0,1.0,3.0,1.0,1.0
425,0,172.18416202077574,11.3744751246,37.4523245003,0.0,8611.85,100.0,1.0,5.0,1.0,1.0
426,0,756.6537342135202,11.3744751246,37.4523245003,0.0,6193.9,209.0,2.0,6.0,1.0,1.0
427,1,358.71700420994955,11.3744751246,37.4523245003,0.0,10024.28,262.0,1.0,3.0,1.0,1.0
428,1,1434.8680168397982,11.3744751246,37.4523245003,4.0,20496.35,249.0,2.0,6.0,1.0,1.0
429,1,334.80253726261964,11.3744751246,37.4523245003,0.0,10873.37,100.0,1.0,4.0,1.0,1.0
430,1,1339.2101490504785,11.3744751246,37.4523245003,0.0,18160.58,362.0,1.0,5.0,1.0,1.0
431,1,813.0918762092191,11.3744751246,37.4523245003,7.0,12467.89,200.0,2.0,3.0,1.0,1.0
432,1,2142.736238480765,11.3962743181,37.042616257,0.0,11909.1,450.0,2.0,4.0,1.0,1.0
433,0,1052.2365456825187,11.3962743181,37.042616257,0.0,20999.21,389.0,2.0,8.0,1.0,1.0
434,0,353.9341108204836,11.3962743181,37.042616257,0.0,13083.55,200.0,2.0,5.0,1.0,1.0
435,0,191.31573557863976,11.3962743181,37.042616257,0.0,7661.950000000002,175.0,1.0,4.0,1.0,1.0
436,0,1434.8680168397982,11.3962743181,37.042616257,3.0,20158.5,377.0,4.0,4.0,2.0,1.0
437,0,1380.3430321998858,11.3962743181,37.042616257,0.0,10068.2,400.0,3.0,5.0,1.0,1.0
438,0,1514.7423364438805,11.3962743181,37.042616257,3.0,18416.3,500.0,1.0,5.0,1.0,1.0
439,0,770.045835704025,11.3962743181,37.042616257,0.0,15127.2,163.0,1.0,7.0,1.0,1.0
440,1,43.046040505193936,11.3962743181,37.042616257,0.0,29271.5,410.0,2.0,6.0,1.0,1.0
441,0,313.27951701002263,10.792776373299999,37.144541491999995,0.0,3364.09,75.0,1.0,6.0,0.0,1.0
442,0,430.46040505193946,10.792776373299999,37.144541491999995,0.0,12509.31,250.0,0.0,7.0,1.0,1.0
443,0,196.09862896810574,10.792776373299999,37.144541491999995,0.0,2990.93,50.0,0.0,3.0,1.0,1.0
444,1,392.1972579362115,10.792776373299999,37.144541491999995,0.0,14061.49,150.0,1.0,3.0,1.0,1.0
445,0,1659.6640061447001,10.792776373299999,37.144541491999995,0.0,14391.23,105.0,2.0,4.0,1.0,1.0
446,1,239.14466947329967,10.792776373299999,37.144541491999995,0.0,11492.65,232.0,1.0,4.0,1.0,1.0
447,0,23.91446694732997,10.792776373299999,37.144541491999995,0.0,240.61,17.0,0.0,3.0,0.0,0.0
448,0,420.8946182730075,10.792776373299999,37.144541491999995,0.0,12299.07,100.0,0.0,4.0,2.0,1.0
449,0,741.3484753672292,10.792776373299999,37.144541491999995,0.0,3621.17,6.0,0.0,3.0,1.0,0.0
450,0,118.13746671981005,10.792776373299999,37.144541491999995,0.0,6852.37,100.0,1.0,4.0,1.0,1.0
451,1,315.67096370475565,10.792776373299999,37.144541491999995,0.0,8443.9,99.0,1.0,6.0,1.0,1.0
452,0,526.1182728412593,10.792776373299999,37.144541491999995,0.0,11593.15,200.0,1.0,4.0,1.0,1.0
453,0,318.0624103994886,10.5892768292,37.461598233800004,6.0,4778.8,150.0,0.0,3.0,0.0,1.0
454,0,1094.3260075098194,10.5892768292,37.461598233800004,0.0,28408.4,275.0,2.0,6.0,1.0,1.0
455,0,95.65786778931988,10.5892768292,37.461598233800004,0.0,10835.3,125.0,0.0,4.0,1.0,1.0
456,1,1272.2496415979545,10.5892768292,37.461598233800004,0.0,21384.050000000007,225.0,4.0,4.0,1.0,1.0
457,0,2423.970369781365,10.5892768292,37.461598233800004,1.0,17012.1,148.0,4.0,5.0,2.0,1.0
458,0,3401.115489249268,10.5892768292,37.461598233800004,0.0,33919.0,525.0,4.0,9.0,2.0,1.0
459,0,1052.2365456825187,10.5892768292,37.461598233800004,0.0,9922.15,55.0,2.0,5.0,1.0,1.0
460,1,813.0918762092191,10.5892768292,37.461598233800004,0.0,13721.1,150.0,0.0,4.0,0.0,1.0
461,1,31.56709637047556,10.5892768292,37.461598233800004,0.0,18560.9,0.0,2.0,2.0,1.0,1.0
462,0,1654.881112755234,10.5892768292,37.461598233800004,0.0,19937.65,80.0,2.0,3.0,1.0,1.0
463,0,1076.1510126298483,10.5773759639,37.0449675094,15.0,28759.7,1188.0,2.0,6.0,2.0,1.0
464,0,4180.248822393279,10.5773759639,37.0449675094,50.0,22052.2,600.0,2.0,4.0,1.0,1.0
465,0,3037.1373023109063,10.5773759639,37.0449675094,19.0,21234.41,850.0,2.0,5.0,2.0,1.0
466,0,4744.630242350266,10.5773759639,37.0449675094,45.0,30130.96,750.0,3.0,2.0,2.0,1.0
467,0,2534.933496416977,10.5773759639,37.0449675094,7.0,17491.84,600.0,3.0,4.0,1.0,1.0
468,0,3993.715980204105,10.5773759639,37.0449675094,8.0,31386.69,752.0,4.0,6.0,2.0,1.0
469,0,1669.229792923632,10.5773759639,37.0449675094,0.0,18107.41,475.0,3.0,7.0,2.0,1.0
470,0,4108.505421551288,10.5773759639,37.0449675094,48.0,30361.12,1355.0,2.0,5.0,2.0,1.0
471,0,71.74340084198991,11.2828210609,36.9596879306,0.0,10472.37,375.0,2.0,7.0,1.0,1.0
472,0,19.131573557863977,11.2828210609,36.9596879306,0.0,28024.000000000004,400.0,2.0,7.0,0.0,1.0
473,0,104.26707589035864,11.2828210609,36.9596879306,0.0,1291.43,24.0,0.0,2.0,0.0,1.0
474,0,143.48680168397982,11.2828210609,36.9596879306,0.0,17197.9,325.0,2.0,4.0,1.0,1.0
475,0,23.91446694732997,11.2828210609,36.9596879306,0.0,17209.8,350.0,2.0,7.0,1.0,1.0
476,0,313.27951701002263,11.2828210609,36.9596879306,0.0,29120.300000000007,400.0,2.0,7.0,1.0,1.0
477,0,196.09862896810574,11.2828210609,36.9596879306,0.0,20133.9,300.0,2.0,6.0,1.0,1.0
478,0,430.46040505193946,11.2828210609,36.9596879306,0.0,10711.95,200.0,0.0,5.0,1.0,1.0
479,1,177.92363408813495,12.7580639926,38.9938699775,0.0,9120.13,0.0,1.0,3.0,1.0,0.0
480,0,286.97360336795964,12.7580639926,38.9938699775,0.0,11729.809999999998,0.0,2.0,7.0,2.0,0.0
481,0,19.131573557863977,12.4280735835,38.705318321,0.0,12711.83,0.0,1.0,7.0,1.0,0.0
482,0,215.23020252596973,12.514443503499999,38.8249840847,0.0,8230.66,0.0,0.0,3.0,2.0,0.0
483,0,126.26838548190224,12.514443503499999,38.8249840847,1.0,3584.07,0.0,0.0,5.0,0.0,0.0
484,0,124.35522812611583,12.514443503499999,38.8249840847,0.0,2035.31,4.0,0.0,1.0,0.0,0.0
485,0,62.177614063057916,12.398912570899999,39.0897466901,0.0,922.4,0.0,0.0,2.0,1.0,0.0
486,0,1052.2365456825187,12.398912570899999,39.0897466901,0.0,9687.54,0.0,10.0,4.0,1.0,0.0
